                                                                                                 05 Nov 2019 00:51:59
Civil Air Patrol Use Only
Satellite-Satellite1:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 00:43:02.485     -626.039063     1759.234501    -6618.585327       1.281948       7.270522       1.824948
12 Nov 2018 00:43:12.485     -613.181675     1831.830982    -6599.931539       1.289504       7.248627       1.905773
12 Nov 2018 00:43:22.485     -600.249507     1904.204078    -6580.470622       1.296904       7.225845       1.986372
12 Nov 2018 00:43:32.485     -587.244128     1976.344940    -6560.204880       1.304146       7.202180       2.066736
12 Nov 2018 00:43:42.485     -574.167118     2048.244745    -6539.136714       1.311230       7.177634       2.146855
12 Nov 2018 00:43:52.485     -561.020065     2119.894699    -6517.268623       1.318154       7.152210       2.226720
12 Nov 2018 00:44:02.485     -547.804568     2191.286033    -6494.603202       1.324919       7.125911       2.306319
12 Nov 2018 00:44:12.485     -534.522231     2262.410012    -6471.143147       1.331522       7.098740       2.385645
12 Nov 2018 00:44:22.485     -521.174670     2333.257930    -6446.891248       1.337963       7.070699       2.464687
12 Nov 2018 00:44:32.485     -507.763506     2403.821110    -6421.850391       1.344242       7.041793       2.543435
12 Nov 2018 00:44:42.485     -494.290371     2474.090911    -6396.023560       1.350358       7.012024       2.621880
12 Nov 2018 00:44:52.485     -480.756901     2544.058726    -6369.413835       1.356309       6.981396       2.700012
12 Nov 2018 00:45:02.485     -467.164744     2613.715980    -6342.024390       1.362095       6.949913       2.777822
12 Nov 2018 00:45:12.485     -453.515553     2683.054137    -6313.858495       1.367716       6.917577       2.855301
12 Nov 2018 00:45:22.485     -439.810987     2752.064696    -6284.919516       1.373170       6.884394       2.932438
12 Nov 2018 00:45:32.485     -426.052716     2820.739194    -6255.210911       1.378457       6.850366       3.009224
12 Nov 2018 00:45:42.485     -412.242412     2889.069207    -6224.736234       1.383576       6.815497       3.085650
12 Nov 2018 00:45:52.485     -398.381758     2957.046351    -6193.499133       1.388527       6.779793       3.161707
12 Nov 2018 00:46:02.485     -384.472440     3024.662283    -6161.503348       1.393309       6.743256       3.237386
12 Nov 2018 00:46:12.485     -370.516152     3091.908702    -6128.752713       1.397921       6.705891       3.312676
12 Nov 2018 00:46:22.485     -356.514595     3158.777350    -6095.251153       1.402362       6.667702       3.387569
12 Nov 2018 00:46:32.485     -342.469473     3225.260011    -6061.002689       1.406633       6.628694       3.462055
12 Nov 2018 00:46:42.485     -328.382499     3291.348517    -6026.011429       1.410733       6.588872       3.536126
12 Nov 2018 00:46:52.485     -314.255390     3357.034743    -5990.281576       1.414660       6.548239       3.609773
12 Nov 2018 00:47:02.485     -300.089867     3422.310612    -5953.817422       1.418415       6.506801       3.682985
12 Nov 2018 00:47:12.485     -285.887657     3487.168096    -5916.623351       1.421998       6.464563       3.755755
12 Nov 2018 00:47:22.485     -271.650494     3551.599215    -5878.703836       1.425406       6.421529       3.828072
12 Nov 2018 00:47:32.485     -257.380113     3615.596038    -5840.063440       1.428641       6.377704       3.899929
12 Nov 2018 00:47:42.485     -243.078256     3679.150687    -5800.706814       1.431701       6.333095       3.971317
12 Nov 2018 00:47:52.485     -228.746669     3742.255333    -5760.638699       1.434587       6.287705       4.042226
12 Nov 2018 00:48:02.485     -214.387101     3804.902203    -5719.863924       1.437297       6.241540       4.112647
12 Nov 2018 00:48:12.485     -200.001306     3867.083575    -5678.387404       1.439832       6.194606       4.182573
12 Nov 2018 00:48:22.485     -185.591040     3928.791785    -5636.214143       1.442191       6.146909       4.251994
12 Nov 2018 00:48:32.485     -171.158064     3990.019222    -5593.349230       1.444374       6.098453       4.320902
12 Nov 2018 00:48:42.485     -156.704142     4050.758332    -5549.797840       1.446381       6.049244       4.389288
12 Nov 2018 00:48:52.485     -142.231040     4111.001620    -5505.565235       1.448210       5.999289       4.457144
12 Nov 2018 00:49:02.485     -127.740526     4170.741650    -5460.656758       1.449863       5.948594       4.524461
12 Nov 2018 00:49:12.485     -113.234375     4229.971043    -5415.077841       1.451338       5.897163       4.591231
12 Nov 2018 00:49:22.485      -98.714358     4288.682482    -5368.833995       1.452636       5.845004       4.657445
12 Nov 2018 00:49:32.485      -84.182254     4346.868714    -5321.930818       1.453756       5.792122       4.723096
12 Nov 2018 00:49:42.485      -69.639841     4404.522543    -5274.373988       1.454698       5.738525       4.788174
12 Nov 2018 00:49:52.485      -55.088898     4461.636842    -5226.169265       1.455461       5.684217       4.852673
12 Nov 2018 00:50:02.485      -40.531207     4518.204545    -5177.322489       1.456047       5.629207       4.916583
12 Nov 2018 00:50:12.485      -25.968552     4574.218651    -5127.839583       1.456454       5.573499       4.979898
12 Nov 2018 00:50:22.485      -11.402715     4629.672229    -5077.726547       1.456683       5.517102       5.042608
12 Nov 2018 00:50:32.485        3.164518     4684.558409    -5026.989462       1.456734       5.460021       5.104706
12 Nov 2018 00:50:42.485       17.731362     4738.870395    -4975.634485       1.456605       5.402264       5.166185
12 Nov 2018 00:50:52.485       32.296032     4792.601455    -4923.667851       1.456299       5.343837       5.227036
12 Nov 2018 00:51:02.485       46.856741     4845.744930    -4871.095874       1.455813       5.284748       5.287253
12 Nov 2018 00:51:12.485       61.411705     4898.294228    -4817.924941       1.455150       5.225003       5.346826
12 Nov 2018 00:51:22.485       75.959137     4950.242831    -4764.161516       1.454307       5.164610       5.405750
12 Nov 2018 00:51:32.485       90.497253     5001.584293    -4709.812137       1.453286       5.103576       5.464016
12 Nov 2018 00:51:42.485      105.024268     5052.312239    -4654.883417       1.452087       5.041908       5.521617
12 Nov 2018 00:51:52.485      119.538399     5102.420369    -4599.382040       1.450709       4.979614       5.578546
12 Nov 2018 00:52:02.485      134.037864     5151.902459    -4543.314764       1.449154       4.916701       5.634796
12 Nov 2018 00:52:12.485      148.520881     5200.752359    -4486.688418       1.447420       4.853177       5.690359
12 Nov 2018 00:52:22.485      162.985671     5248.963995    -4429.509902       1.445508       4.789050       5.745228
12 Nov 2018 00:52:32.485      177.430457     5296.531371    -4371.786185       1.443419       4.724327       5.799398
12 Nov 2018 00:52:42.485      191.853463     5343.448569    -4313.524307       1.441152       4.659016       5.852860
12 Nov 2018 00:52:52.485      206.252916     5389.709749    -4254.731375       1.438709       4.593124       5.905607
12 Nov 2018 00:53:02.485      220.627046     5435.309152    -4195.414561       1.436088       4.526661       5.957635
12 Nov 2018 00:53:12.485      234.974084     5480.241097    -4135.581108       1.433290       4.459634       6.008934
12 Nov 2018 00:53:22.485      249.292265     5524.499986    -4075.238322       1.430317       4.392052       6.059500
12 Nov 2018 00:53:32.485      263.579828     5568.080302    -4014.393574       1.427167       4.323921       6.109326
12 Nov 2018 00:53:42.485      277.835014     5610.976610    -3953.054297       1.423841       4.255251       6.158405
12 Nov 2018 00:53:52.485      292.056068     5653.183559    -3891.227992       1.420340       4.186051       6.206731
12 Nov 2018 00:54:02.485      306.241239     5694.695880    -3828.922217       1.416665       4.116327       6.254297
12 Nov 2018 00:54:12.485      320.388779     5735.508391    -3766.144593       1.412814       4.046090       6.301099
12 Nov 2018 00:54:22.485      334.496946     5775.615992    -3702.902803       1.408790       3.975347       6.347130
12 Nov 2018 00:54:32.485      348.564001     5815.013673    -3639.204589       1.404592       3.904107       6.392383
12 Nov 2018 00:54:42.485      362.588209     5853.696508    -3575.057749       1.400221       3.832379       6.436854
12 Nov 2018 00:54:52.485      376.567842     5891.659659    -3510.470142       1.395677       3.760172       6.480536
12 Nov 2018 00:55:02.485      390.501175     5928.898376    -3445.449683       1.390961       3.687494       6.523423
12 Nov 2018 00:55:12.485      404.386491     5965.407998    -3380.004341       1.386074       3.614354       6.565511
12 Nov 2018 00:55:22.485      418.222076     6001.183955    -3314.142142       1.381015       3.540762       6.606794
12 Nov 2018 00:55:32.485      432.006223     6036.221764    -3247.871164       1.375786       3.466727       6.647266
12 Nov 2018 00:55:42.485      445.737232     6070.517037    -3181.199537       1.370387       3.392256       6.686923
12 Nov 2018 00:55:52.485      459.413408     6104.065473    -3114.135446       1.364820       3.317361       6.725758
12 Nov 2018 00:56:02.485      473.033062     6136.862865    -3046.687123       1.359083       3.242049       6.763768
12 Nov 2018 00:56:12.485      486.594513     6168.905099    -2978.862851       1.353179       3.166331       6.800947
12 Nov 2018 00:56:22.485      500.096086     6200.188153    -2910.670962       1.347108       3.090215       6.837291
12 Nov 2018 00:56:32.485      513.536114     6230.708099    -2842.119835       1.340870       3.013711       6.872794
12 Nov 2018 00:56:42.485      526.912938     6260.461103    -2773.217895       1.334467       2.936828       6.907453
12 Nov 2018 00:56:52.485      540.224903     6289.443426    -2703.973613       1.327899       2.859576       6.941262
12 Nov 2018 00:57:02.485      553.470365     6317.651424    -2634.395505       1.321166       2.781964       6.974217
12 Nov 2018 00:57:12.485      566.647688     6345.081547    -2564.492129       1.314271       2.704003       7.006315
12 Nov 2018 00:57:22.485      579.755241     6371.730345    -2494.272086       1.307213       2.625701       7.037550
12 Nov 2018 00:57:32.485      592.791405     6397.594460    -2423.744018       1.299993       2.547068       7.067919
12 Nov 2018 00:57:42.485      605.754568     6422.670636    -2352.916609       1.292613       2.468114       7.097418
12 Nov 2018 00:57:52.485      618.643126     6446.955712    -2281.798578       1.285072       2.388850       7.126042
12 Nov 2018 00:58:02.485      631.455484     6470.446625    -2210.398686       1.277373       2.309284       7.153789
12 Nov 2018 00:58:12.485      644.190059     6493.140412    -2138.725728       1.269516       2.229426       7.180655
12 Nov 2018 00:58:22.485      656.845274     6515.034207    -2066.788535       1.261501       2.149287       7.206636
12 Nov 2018 00:58:32.485      669.419564     6536.125246    -1994.595975       1.253331       2.068876       7.231728
12 Nov 2018 00:58:42.485      681.911371     6556.410862    -1922.156946       1.245005       1.988204       7.255929
12 Nov 2018 00:58:52.485      694.319152     6575.888489    -1849.480379       1.236525       1.907280       7.279235
12 Nov 2018 00:59:02.485      706.641368     6594.555662    -1776.575239       1.227893       1.826115       7.301643
12 Nov 2018 00:59:12.485      718.876496     6612.410017    -1703.450518       1.219108       1.744718       7.323151
12 Nov 2018 00:59:22.485      731.023019     6629.449290    -1630.115238       1.210172       1.663100       7.343754
12 Nov 2018 00:59:32.485      743.079436     6645.671319    -1556.578449       1.201086       1.581271       7.363452
12 Nov 2018 00:59:42.485      755.044251     6661.074044    -1482.849229       1.191852       1.499241       7.382240
12 Nov 2018 00:59:52.485      766.915984     6675.655506    -1408.936678       1.182470       1.417020       7.400118
12 Nov 2018 01:00:02.485      778.693165     6689.413852    -1334.849925       1.172942       1.334619       7.417081
12 Nov 2018 01:00:12.485      790.374335     6702.347328    -1260.598117       1.163268       1.252048       7.433128
12 Nov 2018 01:00:22.485      801.958046     6714.454286    -1186.190429       1.153450       1.169317       7.448257
12 Nov 2018 01:00:32.485      813.442865     6725.733179    -1111.636051       1.143490       1.086437       7.462465
12 Nov 2018 01:00:42.485      824.827368     6736.182566    -1036.944196       1.133387       1.003418       7.475752
12 Nov 2018 01:00:52.485      836.110146     6745.801107     -962.124095       1.123145       0.920270       7.488114
12 Nov 2018 01:01:02.485      847.289802     6754.587570     -887.184994       1.112763       0.837004       7.499551
12 Nov 2018 01:01:12.485      858.364949     6762.540823     -812.136157       1.102244       0.753630       7.510061
12 Nov 2018 01:01:22.485      869.334217     6769.659841     -736.986862       1.091587       0.670158       7.519643
12 Nov 2018 01:01:32.485      880.196248     6775.943702     -661.746400       1.080796       0.586600       7.528295
12 Nov 2018 01:01:42.485      890.949695     6781.391589     -586.424075       1.069871       0.502965       7.536015
12 Nov 2018 01:01:52.485      901.593228     6786.002791     -511.029200       1.058813       0.419265       7.542804
12 Nov 2018 01:02:02.485      912.125528     6789.776698     -435.571101       1.047625       0.335508       7.548660
12 Nov 2018 01:02:12.485      922.545291     6792.712809     -360.059110       1.036306       0.251707       7.553582
12 Nov 2018 01:02:22.485      932.851227     6794.810725     -284.502568       1.024860       0.167871       7.557570
12 Nov 2018 01:02:32.485      943.042060     6796.070152     -208.910822       1.013286       0.084011       7.560623
12 Nov 2018 01:02:42.485      953.116526     6796.490902     -133.293224       1.001587       0.000137       7.562741
12 Nov 2018 01:02:52.485      963.073380     6796.072892      -57.659130       0.989764      -0.083739       7.563922
12 Nov 2018 01:03:02.485      972.911388     6794.816142       17.982101       0.977818      -0.167609       7.564168
12 Nov 2018 01:03:12.485      982.629332     6792.720779       93.621109       0.965751      -0.251460       7.563478
